,left_elbow,right_elbow,left_shoulder,right_shoulder,left_hip,right_hip,left_knee,right_knee
0,137.6443414710058,67.50153326597484,2.3469657564866138,14.351548760622148,176.96846367343167,158.67466263203653,173.92773697297747,159.4369751684617
1,142.31832491845967,40.02398295929407,7.340414697726166,12.942965871418311,176.61077548402125,159.03308814550357,167.08598116812274,158.72203583839269
2,143.78037407010984,38.555253226338884,12.312937124306693,12.930707746063351,173.81387286155228,158.69077685472706,164.28205486585773,157.43061241865053
3,147.0452772594854,37.359466948513116,16.59649118907901,12.469839050812217,172.62279898471343,158.37888209800423,160.8670300739266,155.52019439231023
4,142.99183938278196,45.16502516772237,18.179723133271423,13.202609900987119,172.62484186458377,155.9996085404908,160.19670874696075,151.71104135284193
5,135.10550571751773,29.70833175457411,14.226643965947654,15.120561633805501,171.04189582549526,154.76348944746505,161.19220475891137,149.03581746775936
6,121.97438807399512,10.054903599465337,10.306254549231527,16.67779722340187,171.4136886478711,154.0489565508736,162.4922496219829,147.13338505311899
7,106.71850577120544,68.68084159809524,5.530908844704955,18.86633433005474,170.00040276580523,152.50242441475442,164.31738686385143,144.6781437988631
8,119.44414899663889,157.13711870841024,4.032044177021975,16.308033298701087,171.0590647928281,152.5197021029473,163.88173108248657,143.9150586510334
9,107.21712215960382,154.03670177622692,9.728370876068094,12.892226084642225,171.21635384029415,150.79148016505312,162.68934168424886,141.899967152882
10,101.55744478450373,158.31548323816372,23.66631316323194,11.946821853041342,169.61369803950916,150.40495330973368,162.59279578178433,140.03266812914345
11,99.02078995873991,170.7864948345665,33.81112682903547,14.297440446427496,169.51560126763883,149.46841161752823,162.312263698118,138.31398169062737
12,98.3583099478621,171.83381987255433,37.336043602483706,14.034013483762335,168.6415754642066,148.2805964160613,162.11839224389175,135.71346989504315
13,94.62475992233188,171.19471677104283,39.10932599902556,13.866050750235557,168.13422167778646,146.95942711102242,162.40735878918036,133.43367381099446
14,96.37179306880562,167.96687042947482,37.03522861773941,12.522571135308617,167.74988916882128,146.86235332388426,163.23278838960047,132.29113641114319
15,93.90003576139667,168.54046676473666,37.662251253679166,13.486120659324177,166.58668860324065,150.68594130546435,164.14681200524072,134.9207720449918
16,96.80541928146997,168.03710327080466,34.90812162702657,13.382124228502022,168.0074191092285,152.02889556843752,159.66956588322154,133.71880592311862
17,98.63907893253692,166.95507254665503,33.87865664881584,13.943036542023114,173.36616038635285,155.98536850174725,148.41382126274343,136.4775344846133
18,97.44767152723071,168.4131270708802,35.69667947562656,14.743563040079893,176.6295339411644,162.6013753143813,134.3380028367179,141.27980716506508
19,98.36552761878326,169.0180289588006,36.11407755571326,15.502083962997531,176.9282973508324,167.0275928280622,115.06468559939204,142.480699499975
20,100.2338614366259,170.12901346102083,38.70141266388846,17.884293976330397,173.50108426782347,172.91151953635838,104.95888986817766,146.1514880776303
21,100.08258762608175,170.10999039301015,39.85711741381845,22.135706223609724,163.39077204922927,172.65469896334756,116.1234685468291,153.42200035900018
22,99.51190132824858,170.305984856159,41.57259369300731,25.483742743201756,155.085127537741,173.7840051375751,121.53725447696057,158.37944261055185
23,101.94337714144908,171.3667221192951,41.61245172761208,29.630641533341976,145.9246772288368,173.9901777300937,131.99880810266018,156.41962206088849
24,105.8644731911603,172.8506935531063,40.4824200345714,32.620389659700564,143.74420012348037,175.92717803719364,139.52656445254635,159.44816094863697
25,110.09589028030939,171.2968250826499,37.44708592848598,32.73531561047614,145.30769094500175,178.19744474264652,146.94111512187877,159.77864004352793
26,108.66845704566431,170.8425995584966,35.16464594959388,34.08316433297618,150.68887161208156,178.93255601349398,151.2795936069452,160.12756002703924
27,105.72498170586769,173.53653822431696,28.077245015998756,34.84726353565126,152.16063819201125,173.03269192770614,148.36075345994934,160.79891252758253
28,109.5854070480059,164.52224311346308,13.493879875143765,34.599146190073746,151.46858771801917,175.11349758562037,147.11384146874624,157.8840494798955
29,92.66409246804649,116.2057152248597,3.205446548158482,13.029703779606002,150.06110687939398,174.76008229182008,145.70257565604484,156.68565171523406
30,88.03139329429462,120.47157158727279,6.531075456337429,2.645586322135787,149.66019396422072,171.71990151478903,147.32042589371403,157.18538280016773
31,74.80377904216314,123.83183981462366,17.5591307005567,2.163587759531576,149.95397789103495,168.5887277365749,147.2569391466779,158.33099088980615
